Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents,,
5/18/22 17:12,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,131.79,24.82
5/18/22 17:18,36.99833,-76.08919,2,,2,,2,,2,,2,,2,,2,,2,,121.85,64.88
5/18/22 17:24,36.99833,-76.08919,2,,2,,2,,2,,2,,2,,2,,2,,109.83,92.28
5/18/22 17:30,36.99833,-76.08919,2,,2,,2,,2,,2,,2,,2,,2,,95.15,113.94
5/18/22 17:36,36.99833,-76.08919,2,,2,,2,,2,,2,,2,,2,,2,,86.56,133.6
5/18/22 17:42,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,78.43,145.99
5/18/22 17:48,36.99832,-76.08898,2,,2,,2,,2,,2,,2,,2,,2,,65.76,151.16
5/18/22 17:54,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,42.78,186.98
5/18/22 18:00,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,33.46,196.68
5/18/22 18:06,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,24.35,223.56
5/18/22 18:12,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,15.07,239.56
5/18/22 18:18,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,1.29,247.4
5/18/22 18:24,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-34.75,273.21
5/18/22 18:30,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-59,282.62
5/18/22 18:36,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-94.22,295.67
5/18/22 18:42,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-132.7,303.75
5/18/22 18:48,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-187.1,305.48
5/18/22 18:54,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-200.13,306.6
5/18/22 19:00,36.99831,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-225.14,314.99
5/18/22 19:06,36.99828,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-237.33,322.59
5/18/22 19:12,36.99827,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-254.67,339.45
5/18/22 19:18,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-258.74,344.05
5/18/22 19:24,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-262.34,350.53
5/18/22 19:30,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-282.75,372.6
5/18/22 19:36,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-305.55,368.55
5/18/22 19:42,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-310.19,384.73
5/18/22 19:48,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-313.04,377.66
5/18/22 19:54,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-334.76,398.62
5/18/22 20:00,36.99825,-76.08896,2,,2,,2,,2,,2,,2,,2,,2,,-350.57,396.99
5/18/22 20:06,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-370.59,382.82
5/18/22 20:12,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-374.04,399.15
5/18/22 20:18,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-371.43,401.85
5/18/22 20:24,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-382.85,425.34
5/18/22 20:30,36.99824,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-387.02,425.69
5/18/22 20:36,36.99823,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-385.18,442.06
5/18/22 20:42,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-381.39,436
5/18/22 20:48,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-384.52,423.43
5/18/22 20:54,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-367.32,375.78
5/18/22 21:00,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-371.67,381.96
5/18/22 21:06,36.99824,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-352.5,367.06
5/18/22 21:12,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-378.52,381.88
5/18/22 21:18,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-375.18,360.65
5/18/22 21:24,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-356.23,328.54
5/18/22 21:30,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-372.4,318.7
5/18/22 21:36,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-374.8,305.88
5/18/22 21:42,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-401.24,339.28
5/18/22 21:48,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-390.37,302.45
5/18/22 21:54,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-423.92,347.65
5/18/22 22:00,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-440.72,333.51
5/18/22 22:06,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-407.79,314.98
5/18/22 22:12,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-401.59,284.35
5/18/22 22:18,36.99823,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-394.06,270.76
5/18/22 22:24,36.99823,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-380.31,253.9
5/18/22 22:30,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-378.31,250.49
5/18/22 22:36,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-383.74,239.61
5/18/22 22:42,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-345.95,214.58
5/18/22 22:48,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-341.28,181.24
5/18/22 22:54,36.99825,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-321.5,164.66
5/18/22 23:00,36.99823,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-300.81,149.87
5/18/22 23:06,36.99822,-76.0891,2,,2,,2,,2,,2,,2,,2,,2,,-291.29,125.93
5/18/22 23:12,36.99823,-76.08913,2,,2,,2,,2,,2,,2,,2,,2,,-271.86,99.11
5/18/22 23:18,36.99823,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,-251.05,76.24
5/18/22 23:24,36.99825,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,-237.15,52.39
5/18/22 23:30,36.99823,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,-199.24,0.89
5/18/22 23:36,36.99825,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,-160.12,-30.18
5/18/22 23:42,36.99825,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,-139.92,-75.61
5/18/22 23:48,36.99826,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,-97.43,-104.24
5/18/22 23:54,36.99826,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,-70.52,-117.91
5/19/22 00:00,36.99829,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,-55.79,-154.15
5/19/22 00:06,36.99832,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,-3.09,-187.86
5/19/22 00:12,36.99832,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,10.56,-197.22
5/19/22 00:18,36.99832,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,35.8,-206.16
5/19/22 00:24,36.99832,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,71.36,-231.47
5/19/22 00:30,36.99832,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,87.1,-255.11
5/19/22 00:36,36.99832,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,127.31,-280.21
5/19/22 00:42,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,159.06,-302.05
5/19/22 00:48,36.99832,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,178.86,-327.6
5/19/22 00:54,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,193.44,-327.06
5/19/22 01:00,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,197.23,-341.36
5/19/22 01:06,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,257.21,-352.56
5/19/22 01:12,36.99832,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,312.55,-394.51
5/19/22 01:18,36.99832,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,359.44,-438.23
5/19/22 01:24,36.99832,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,394.57,-454.34
5/19/22 01:30,36.99832,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,433.63,-463.41
5/19/22 01:36,36.99832,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,458.1,-460.12
5/19/22 01:42,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,491.92,-452.85
5/19/22 01:48,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,461.2,-444.79
5/19/22 01:54,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,418.34,-460.96
5/19/22 02:00,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,414.71,-468.22
5/19/22 02:06,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,369.46,-499.48
5/19/22 02:12,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,310.03,-432.08
5/19/22 02:18,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,339.9,-450.08
5/19/22 02:24,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,336.93,-477.9
5/19/22 02:30,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,308.62,-464.46
5/19/22 02:36,36.99834,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,351.89,-446.39
5/19/22 02:42,36.99835,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,446.68,-514.86
5/19/22 02:48,36.99836,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,446.88,-510.83
5/19/22 02:54,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,439.91,-521.9
5/19/22 03:00,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,390.19,-485.32
5/19/22 03:06,36.99833,-76.08919,2,,2,,2,,2,,2,,2,,2,,2,,432.57,-513.27
5/19/22 03:12,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,411.99,-488.77
5/19/22 03:18,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,438.83,-499.69
5/19/22 03:24,36.99834,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,488.65,-500.1
5/19/22 03:30,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,562.85,-629.41
5/19/22 03:36,36.99834,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,624.29,-578.97
5/19/22 03:42,36.99835,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,644.97,-513.39
5/19/22 03:48,36.99836,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,618.95,-446.15
5/19/22 03:54,36.99836,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,412.31,-424.71
5/19/22 04:00,36.99835,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,385.36,-409.41
5/19/22 04:06,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,410.65,-437.37
5/19/22 04:12,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,413.55,-441.12
5/19/22 04:18,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,420.39,-460.9
5/19/22 04:24,36.99834,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,445.47,-459.24
5/19/22 04:30,36.99836,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,441.16,-467.23
5/19/22 04:36,36.99836,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,422.75,-459.15
5/19/22 04:42,36.99836,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,412.82,-433.21
5/19/22 04:48,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,341.66,-393.99
5/19/22 04:54,36.99833,-76.08921,2,,2,,2,,2,,2,,2,,2,,2,,363.52,-424.25
5/19/22 05:00,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,397.41,-448.63
5/19/22 05:06,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,370.01,-398.84
5/19/22 05:12,36.99834,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,328.86,-353.75
5/19/22 05:18,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,312.06,-327.81
5/19/22 05:24,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,327.89,-346.99
5/19/22 05:30,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,351.05,-361.41
5/19/22 05:36,36.99833,-76.08919,2,,2,,2,,2,,2,,2,,2,,2,,320.54,-320.43
5/19/22 05:42,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,295.39,-259.42
5/19/22 05:48,36.99833,-76.08919,2,,2,,2,,2,,2,,2,,2,,2,,304.8,-281.66
5/19/22 05:54,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,302.7,-271.17
5/19/22 06:00,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,271.64,-250.03
5/19/22 06:06,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,242.15,-211.14
5/19/22 06:12,36.99833,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,229.57,-174
5/19/22 06:18,36.99836,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,198.73,-150.29
5/19/22 06:24,36.99836,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,193.12,-135.74
5/19/22 06:30,36.99836,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,161.08,-111.79
5/19/22 06:36,36.99836,-76.0892,2,,2,,2,,2,,2,,2,,2,,2,,179.95,-96.47
5/19/22 06:42,36.99835,-76.08903,2,,2,,2,,2,,2,,2,,2,,2,,178.22,-75.77
5/19/22 06:48,36.99834,-76.08898,2,,2,,2,,2,,2,,2,,2,,2,,146.92,-42.83
5/19/22 06:54,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,142.88,-20.44
5/19/22 07:00,36.99834,-76.08899,2,,2,,2,,2,,2,,2,,2,,2,,131.67,3.56
5/19/22 07:06,36.99833,-76.08898,2,,2,,2,,2,,2,,2,,2,,2,,103.37,27.77
5/19/22 07:12,36.99834,-76.08909,2,,2,,2,,2,,2,,2,,2,,2,,98.25,54.78
5/19/22 07:18,36.99833,-76.08907,2,,2,,2,,2,,2,,2,,2,,2,,67.8,67.96
5/19/22 07:24,36.99835,-76.08898,2,,2,,2,,2,,2,,2,,2,,2,,43.22,104.9
5/19/22 07:30,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,43.15,119.87
5/19/22 07:36,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,11.46,153.51
5/19/22 07:42,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,11.41,195.9
5/19/22 07:48,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,10.28,219.38
5/19/22 07:54,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,50.78,282.96
5/19/22 08:00,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-17.74,305.67
5/19/22 08:06,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-40.41,303.75
5/19/22 08:12,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-51.69,314.8
5/19/22 08:18,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-34.66,317.2
5/19/22 08:24,36.99832,-76.08896,2,,2,,2,,2,,2,,2,,2,,2,,-52.1,317.45
5/19/22 08:30,36.99832,-76.08896,2,,2,,2,,2,,2,,2,,2,,2,,-130.78,303.36
5/19/22 08:36,36.99832,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-145.45,299.66
5/19/22 08:42,36.99832,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-143.26,323.09
5/19/22 08:48,36.99832,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-155.55,333.14
5/19/22 08:54,36.9983,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-164.85,350.81
5/19/22 09:00,36.99828,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-195.69,355.91
5/19/22 09:06,36.99831,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-200.64,351.27
5/19/22 09:12,36.99827,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-210.33,360.73
5/19/22 09:18,36.9983,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-226.01,367
5/19/22 09:24,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-219.84,384.62
5/19/22 09:30,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-237.48,411.28
5/19/22 09:36,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-251.18,418.5
5/19/22 09:42,36.9983,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-262.71,429.62
5/19/22 09:48,36.99827,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-234.15,451.42
5/19/22 09:54,36.99826,-76.08896,2,,2,,2,,2,,2,,2,,2,,2,,-220.18,445.21
5/19/22 10:00,36.99832,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-222.6,442.99
5/19/22 10:06,36.99831,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-178.12,440.96
5/19/22 10:12,36.99827,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-201.3,494.9
5/19/22 10:18,36.99827,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-209.59,492.47
5/19/22 10:24,36.99828,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-209.04,530.62
5/19/22 10:30,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-232.31,519.69
5/19/22 10:36,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-212.23,505.26
5/19/22 10:42,36.99828,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-233.15,520.14
5/19/22 10:48,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-230.79,529.84
5/19/22 10:54,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-245.24,513.16
5/19/22 11:00,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-232.95,524.15
5/19/22 11:06,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-223.66,504.04
5/19/22 11:12,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-203.79,508.73
5/19/22 11:18,36.9983,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-212.59,517.22
5/19/22 11:24,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-222.31,475.09
5/19/22 11:30,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-221.39,463.03
5/19/22 11:36,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-232.01,423.5
5/19/22 11:42,36.99826,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,-217,411.1
5/19/22 11:48,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-225.69,398.18
5/19/22 11:54,36.99827,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-229.05,353.83
5/19/22 12:00,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-241.45,302.47
5/19/22 12:06,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-240.83,273.54
5/19/22 12:12,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-251.22,257.39
5/19/22 12:18,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-254.35,237.57
5/19/22 12:24,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-248.86,208.47
5/19/22 12:30,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-241.9,185
5/19/22 12:36,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-244.39,147.7
5/19/22 12:42,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-232.27,129.53
5/19/22 12:48,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-212.31,97.23
5/19/22 12:54,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-205.61,80.72
5/19/22 13:00,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-185.44,58.64
5/19/22 13:06,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-160.07,27.99
5/19/22 13:12,36.99828,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-150.68,12.73
5/19/22 13:18,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-144.53,-5.49
5/19/22 13:24,36.99826,-76.08896,2,,2,,2,,2,,2,,2,,2,,2,,-126.97,-13.46
5/19/22 13:30,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-109.9,-22.2
5/19/22 13:36,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-102.1,-27.55
5/19/22 13:42,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-74.02,-43.37
5/19/22 13:48,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-73.76,-60.16
5/19/22 13:54,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-36.28,-61.6
5/19/22 14:00,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,-15.1,-92
5/19/22 14:06,36.99831,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,23.34,-88.88
5/19/22 14:12,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,53.43,-127.05
5/19/22 14:18,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,58.85,-146.24
5/19/22 14:24,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,66.08,-136.67
5/19/22 14:30,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,72.5,-162.81
5/19/22 14:36,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,82.13,-170.85
5/19/22 14:42,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,84.98,-194.24
5/19/22 14:48,36.99828,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,109.42,-215.07
5/19/22 14:54,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,124.37,-207.47
5/19/22 15:00,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,124.01,-212.1
5/19/22 15:06,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,133.75,-234.69
5/19/22 15:12,36.99832,-76.08916,2,,2,,2,,2,,2,,2,,2,,2,,152.38,-241.01
5/19/22 15:18,36.99832,-76.08909,2,,2,,2,,2,,2,,2,,2,,2,,152.05,-236.61
5/19/22 15:24,36.99832,-76.08898,2,,2,,2,,2,,2,,2,,2,,2,,164.45,-232.9
5/19/22 15:30,36.99832,-76.089,2,,2,,2,,2,,2,,2,,2,,2,,159.61,-212.77
5/19/22 15:36,36.99832,-76.08898,2,,2,,2,,2,,2,,2,,2,,2,,193.08,-218.6
5/19/22 15:42,36.99832,-76.08913,2,,2,,2,,2,,2,,2,,2,,2,,196.34,-205.96
5/19/22 15:48,36.99832,-76.08898,2,,2,,2,,2,,2,,2,,2,,2,,206.71,-203.03
5/19/22 15:54,36.99832,-76.08898,2,,2,,2,,2,,2,,2,,2,,2,,206.25,-170.53
5/19/22 16:00,36.99832,-76.089,2,,2,,2,,2,,2,,2,,2,,2,,210.58,-185.22
5/19/22 16:06,36.99832,-76.08907,2,,2,,2,,2,,2,,2,,2,,2,,200.72,-147.68
5/19/22 16:12,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,175.21,-111.05
5/19/22 16:18,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,190.68,-142.78
5/19/22 16:24,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,166.4,-152.79
5/19/22 16:30,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,153.88,-152.11
5/19/22 16:36,36.99833,-76.08906,2,,2,,2,,2,,2,,2,,2,,2,,137.68,-140.75
5/19/22 16:42,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,142.11,-145.84
5/19/22 16:48,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,156.97,-150.8
5/19/22 16:54,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,143.08,-146.79
5/19/22 17:00,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,145.62,-128.15
5/19/22 17:06,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,143.27,-101.6
5/19/22 17:12,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,145.87,-83.17
5/19/22 17:18,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,149.38,-69.79
5/19/22 17:24,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,150.96,-56.85
5/19/22 17:30,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,131.48,-22.84
5/19/22 17:36,36.99833,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,123.13,-10.11
5/19/22 17:42,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,114.97,27.64
5/19/22 17:48,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,106.88,31.67
5/19/22 17:54,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,86.23,61.86
5/19/22 18:00,36.99828,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,97.71,83.3
5/19/22 18:06,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,60.97,110.11
5/19/22 18:12,36.99826,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,64.8,132.45
5/19/22 18:18,36.99832,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,46.13,151.93
5/19/22 18:24,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,39.12,168.47
5/19/22 18:30,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,47.43,215.26
5/19/22 18:36,36.99832,-76.08895,2,,2,,2,,2,,2,,2,,2,,2,,40.53,232.18
5/19/22 18:42,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,30.66,259.05
5/19/22 18:48,36.99832,-76.08897,2,,2,,2,,2,,2,,2,,2,,2,,0.06,287.01
